"","Sample","Year","Season","Region","Harvest","ReefID","Collection","Shell","Class","Fishery","Pre.Fishery","Recruit"
"19428","W15",2015,"Winter","Matanzas River","No","MC1","W15MC1R13",56.1,"Pre-Fishery",0,1,0
"19429","W15",2015,"Winter","Salt Run","No","SR7","W15SR7R5",56.1,"Pre-Fishery",0,1,0
"19430","W16",2016,"Winter","Salt Run","No","SR55","W16SR55R11",56.1,"Pre-Fishery",0,1,0
"19431","W16",2016,"Winter","Salt Run","No","SR55","W16SR55R5",56.1,"Pre-Fishery",0,1,0
"19432","W16",2016,"Winter","Matanzas River","No","FM23","W16FM23R12",56.1,"Pre-Fishery",0,1,0
"19433","W16",2016,"Winter","Tolomato River","No","TR307A","W16TR307AR1",56.1,"Pre-Fishery",0,1,0
"19434","W16",2016,"Winter","Tolomato River","No","TR307A","W16TR307AR1",56.1,"Pre-Fishery",0,1,0
"19435","W16",2016,"Winter","Matanzas River","Yes","FM84","W16FM84R15",56.1,"Pre-Fishery",0,1,0
"19436","S15",2015,"Summer","Salt Run","No","SR1","S15SR1R0",56.2,"Pre-Fishery",0,1,0
"19437","S15",2015,"Summer","Salt Run","Yes","SR2","S15SR2R4",56.2,"Pre-Fishery",0,1,0
"19438","S15",2015,"Summer","Matanzas River","Yes","FM206","S15FM206R28",56.2,"Pre-Fishery",0,1,0
"19439","S16",2016,"Summer","Matanzas River","Yes","FM373","S16FM373R12",56.2,"Pre-Fishery",0,1,0
"19440","W15",2015,"Winter","Matanzas River","Yes","FM1","W15FM1R15",56.2,"Pre-Fishery",0,1,0
"19441","W16",2016,"Winter","Salt Run","No","SR55","W16SR55R9",56.2,"Pre-Fishery",0,1,0
"19442","W16",2016,"Winter","Salt Run","No","SR56","W16SR56R9",56.2,"Pre-Fishery",0,1,0
"19443","W16",2016,"Winter","Matanzas River","No","FM631","W16FM631R5",56.2,"Pre-Fishery",0,1,0
"19444","W16",2016,"Winter","Salt Run","Yes","SR30","W16SR30R13",56.2,"Pre-Fishery",0,1,0
"19445","W16",2016,"Winter","Salt Run","Yes","SR66","W16SR66R24",56.2,"Pre-Fishery",0,1,0
"19446","W16",2016,"Winter","Matanzas River","Yes","FM40","W16FM40R43",56.2,"Pre-Fishery",0,1,0
"19447","W16",2016,"Winter","Tolomato River","No","TR220","W16TR220R10",56.2,"Pre-Fishery",0,1,0
"19448","W16",2016,"Winter","Tolomato River","No","TR308","W16TR308R4",56.2,"Pre-Fishery",0,1,0
"19449","W16",2016,"Winter","Matanzas River","No","FM655","W16FM655R10",56.2,"Pre-Fishery",0,1,0
"19450","W16",2016,"Winter","Matanzas River","No","FM26","W16FM26R13",56.2,"Pre-Fishery",0,1,0
"19451","S15",2015,"Summer","Tolomato River","Yes","TRNR1","S15TRNR1R17",56.3,"Pre-Fishery",0,1,0
"19452","S15",2015,"Summer","Tolomato River","No","TR10","S15TR10R8",56.3,"Pre-Fishery",0,1,0
"19453","S16",2016,"Summer","Matanzas River","Yes","FM125","S16FM125R1",56.3,"Pre-Fishery",0,1,0
"19454","S16",2016,"Summer","Matanzas River","Yes","FM125","S16FM125R1",56.3,"Pre-Fishery",0,1,0
"19455","S16",2016,"Summer","Salt Run","No","SR71","S16SR71R12",56.3,"Pre-Fishery",0,1,0
"19456","S16",2016,"Summer","Salt Run","No","SR71","S16SR71R13",56.3,"Pre-Fishery",0,1,0
"19457","S16",2016,"Summer","Salt Run","No","SR7A","S16SR7R6",56.3,"Pre-Fishery",0,1,0
"19458","S16",2016,"Summer","Matanzas River","Yes","FM368","S16FM368R24",56.3,"Pre-Fishery",0,1,0
"19459","W15",2015,"Winter","Matanzas River","Yes","FM4","W15FM4R25",56.3,"Pre-Fishery",0,1,0
"19460","W15",2015,"Winter","Matanzas River","No","MC2","W15MC2R41",56.3,"Pre-Fishery",0,1,0
"19461","W15",2015,"Winter","Matanzas River","No","MC2","W15MC2R41",56.3,"Pre-Fishery",0,1,0
"19462","W15",2015,"Winter","Salt Run","Yes","SR3","W15SR3R19",56.3,"Pre-Fishery",0,1,0
"19463","W15",2015,"Winter","Salt Run","Yes","SR9","W15SR9R2",56.3,"Pre-Fishery",0,1,0
"19464","W16",2016,"Winter","Salt Run","No","SR56","W16SR56R5",56.3,"Pre-Fishery",0,1,0
"19465","W16",2016,"Winter","Matanzas River","Yes","FM40","W16FM40R37",56.3,"Pre-Fishery",0,1,0
"19466","W16",2016,"Winter","Matanzas River","No","FM24","W16FM24R32",56.3,"Pre-Fishery",0,1,0
"19467","W16",2016,"Winter","Tolomato River","No","TR307A","W16TR307AR6",56.3,"Pre-Fishery",0,1,0
"19468","W16",2016,"Winter","Matanzas River","Yes","FM84","W16FM84R2",56.3,"Pre-Fishery",0,1,0
"19469","W16",2016,"Winter","Matanzas River","Yes","FM604","W16FM604R1",56.3,"Pre-Fishery",0,1,0
"19470","W16",2016,"Winter","Matanzas River","No","FM614","W16FM614R1",56.3,"Pre-Fishery",0,1,0
"19471","S15",2015,"Summer","Tolomato River","Yes","TRNR1","S15TRNR1R22",56.4,"Pre-Fishery",0,1,0
"19472","S15",2015,"Summer","Salt Run","No","SR5","S15SR5R7",56.4,"Pre-Fishery",0,1,0
"19473","S15",2015,"Summer","Matanzas River","Yes","CO","S15COR12",56.4,"Pre-Fishery",0,1,0
"19474","S15",2015,"Summer","Matanzas River","Yes","FM206","S15FM206R28",56.4,"Pre-Fishery",0,1,0
"19475","S15",2015,"Summer","Salt Run","Yes","SR6","S15SR6R18",56.4,"Pre-Fishery",0,1,0
"19476","S15",2015,"Summer","Salt Run","Yes","SR9","S15SR9R9",56.4,"Pre-Fishery",0,1,0
"19477","S16",2016,"Summer","Salt Run","Yes","SR24","S16SR24R2",56.4,"Pre-Fishery",0,1,0
"19478","S16",2016,"Summer","Matanzas River","Yes","FM368","S16FM368R17",56.4,"Pre-Fishery",0,1,0
"19479","S16",2016,"Summer","Matanzas River","Yes","FM390","S16FM390R10",56.4,"Pre-Fishery",0,1,0
"19480","S16",2016,"Summer","Salt Run","Yes","SR38","S16SR38R0",56.4,"Pre-Fishery",0,1,0
"19481","S16",2016,"Summer","Salt Run","Yes","SR41","S16SR41R10",56.4,"Pre-Fishery",0,1,0
"19482","S16",2016,"Summer","Salt Run","No","SR85","S16SR85R23",56.4,"Pre-Fishery",0,1,0
"19483","W15",2015,"Winter","Matanzas River","No","MC2","W15MC2R41",56.4,"Pre-Fishery",0,1,0
"19484","W15",2015,"Winter","Matanzas River","Yes","FM3","W15FM3R16",56.4,"Pre-Fishery",0,1,0
"19485","W15",2015,"Winter","Salt Run","No","SR1","W15SR1R4",56.4,"Pre-Fishery",0,1,0
"19486","W16",2016,"Winter","Matanzas River","No","FM631","W16FM631R3",56.4,"Pre-Fishery",0,1,0
"19487","W16",2016,"Winter","Matanzas River","Yes","FM79","W16FM79R18",56.4,"Pre-Fishery",0,1,0
"19488","W16",2016,"Winter","Tolomato River","No","TR307A","W16TR307AR1",56.4,"Pre-Fishery",0,1,0
"19489","W16",2016,"Winter","Matanzas River","Yes","FM46","W16FM46R4",56.4,"Pre-Fishery",0,1,0
"19490","W16",2016,"Winter","Matanzas River","No","FM31","W16FM31R1",56.4,"Pre-Fishery",0,1,0
"19491","S15",2015,"Summer","Matanzas River","No","MC2","S15MC2R1",56.5,"Pre-Fishery",0,1,0
"19492","S15",2015,"Summer","Matanzas River","Yes","FM1","S15FM1R14",56.5,"Pre-Fishery",0,1,0
"19493","S15",2015,"Summer","Matanzas River","Yes","FM3A","S15FM3R17",56.5,"Pre-Fishery",0,1,0
"19494","S15",2015,"Summer","Salt Run","No","SR5","S15SR5R7",56.5,"Pre-Fishery",0,1,0
"19495","S15",2015,"Summer","Tolomato River","No","TR16","S15TR16R5",56.5,"Pre-Fishery",0,1,0
"19496","S15",2015,"Summer","Tolomato River","No","TR7","S15TR7R12",56.5,"Pre-Fishery",0,1,0
"19497","S15",2015,"Summer","Matanzas River","Yes","CO","S15COR12",56.5,"Pre-Fishery",0,1,0
"19498","S15",2015,"Summer","Matanzas River","Yes","CO","S15COR5",56.5,"Pre-Fishery",0,1,0
"19499","S15",2015,"Summer","Salt Run","Yes","SR2S","S15SR2SR12",56.5,"Pre-Fishery",0,1,0
"19500","S15",2015,"Summer","Tolomato River","Yes","TR3A","S15TR3AR4",56.5,"Pre-Fishery",0,1,0
"19501","S15",2015,"Summer","Tolomato River","Yes","TR3A","S15TR3AR4",56.5,"Pre-Fishery",0,1,0
"19502","S15",2015,"Summer","Tolomato River","No","VBNR2","S15VBNR2R5",56.5,"Pre-Fishery",0,1,0
"19503","S16",2016,"Summer","Matanzas River","Yes","FM384","S16FM384R8",56.5,"Pre-Fishery",0,1,0
"19504","S16",2016,"Summer","Salt Run","No","SR6A","S16SR6R2",56.5,"Pre-Fishery",0,1,0
"19505","S16",2016,"Summer","Matanzas River","Yes","FM390","S16FM390R4",56.5,"Pre-Fishery",0,1,0
"19506","S16",2016,"Summer","Salt Run","Yes","SR41","S16SR41R10",56.5,"Pre-Fishery",0,1,0
"19507","W16",2016,"Winter","Salt Run","No","SR56","W16SR56R5",56.5,"Pre-Fishery",0,1,0
"19508","W16",2016,"Winter","Salt Run","No","SR56","W16SR56R9",56.5,"Pre-Fishery",0,1,0
"19509","W16",2016,"Winter","Salt Run","Yes","SR30","W16SR30R13",56.5,"Pre-Fishery",0,1,0
"19510","W16",2016,"Winter","Matanzas River","Yes","FM40","W16FM40R43",56.5,"Pre-Fishery",0,1,0
"19511","W16",2016,"Winter","Matanzas River","No","FM788","W16FM788R4",56.5,"Pre-Fishery",0,1,0
"19512","W16",2016,"Winter","Matanzas River","No","FM788","W16FM788R5",56.5,"Pre-Fishery",0,1,0
"19513","W16",2016,"Winter","Matanzas River","No","FM614","W16FM614R1",56.5,"Pre-Fishery",0,1,0
"19514","S15",2015,"Summer","Matanzas River","No","MC2","S15MC2R1",56.6,"Pre-Fishery",0,1,0
"19515","S15",2015,"Summer","Salt Run","No","SR10","S15SR10R6",56.6,"Pre-Fishery",0,1,0
"19516","S15",2015,"Summer","Salt Run","Yes","SR9","S15SR9R5",56.6,"Pre-Fishery",0,1,0
"19517","S15",2015,"Summer","Tolomato River","No","VBNR2","S15VBNR2R5",56.6,"Pre-Fishery",0,1,0
"19518","S16",2016,"Summer","Matanzas River","Yes","FM125","S16FM125R10",56.6,"Pre-Fishery",0,1,0
"19519","S16",2016,"Summer","Matanzas River","Yes","FM50","S16FM50R1",56.6,"Pre-Fishery",0,1,0
"19520","S16",2016,"Summer","Matanzas River","Yes","FM290","S16FM290R11",56.6,"Pre-Fishery",0,1,0
"19521","S16",2016,"Summer","Matanzas River","Yes","FM373","S16FM373R12",56.6,"Pre-Fishery",0,1,0
"19522","S16",2016,"Summer","Matanzas River","Yes","FM373","S16FM373R5",56.6,"Pre-Fishery",0,1,0
"19523","S16",2016,"Summer","Salt Run","No","SR1A","S16SR1R15",56.6,"Pre-Fishery",0,1,0
"19524","S16",2016,"Summer","Salt Run","No","SR76","S16SR76R13",56.6,"Pre-Fishery",0,1,0
"19525","S16",2016,"Summer","Salt Run","No","SR60","S16SR60R27",56.6,"Pre-Fishery",0,1,0
"19526","S16",2016,"Summer","Salt Run","No","SR62","S16SR62R14",56.6,"Pre-Fishery",0,1,0
"19527","W15",2015,"Winter","Matanzas River","Yes","CO","W15COR17",56.6,"Pre-Fishery",0,1,0
"19528","W15",2015,"Winter","Matanzas River","No","MC2","W15MC2R1",56.6,"Pre-Fishery",0,1,0
"19529","W15",2015,"Winter","Salt Run","Yes","SR2","W15SR2R50",56.6,"Pre-Fishery",0,1,0
"19530","W16",2016,"Winter","Salt Run","No","SR56","W16SR56R9",56.6,"Pre-Fishery",0,1,0
"19531","W16",2016,"Winter","Matanzas River","No","FM631","W16FM631R6",56.6,"Pre-Fishery",0,1,0
"19532","W16",2016,"Winter","Matanzas River","No","FM24","W16FM24R32",56.6,"Pre-Fishery",0,1,0
"19533","W16",2016,"Winter","Tolomato River","No","TR220","W16TR220R10",56.6,"Pre-Fishery",0,1,0
"19534","W16",2016,"Winter","Tolomato River","No","TR220","W16TR220R7",56.6,"Pre-Fishery",0,1,0
"19535","W16",2016,"Winter","Tolomato River","No","TR307A","W16TR307AR2",56.6,"Pre-Fishery",0,1,0
"19536","W16",2016,"Winter","Matanzas River","Yes","FM84","W16FM84R15",56.6,"Pre-Fishery",0,1,0
"19537","W16",2016,"Winter","Matanzas River","Yes","FM84","W16FM84R2",56.6,"Pre-Fishery",0,1,0
"19538","W16",2016,"Winter","Matanzas River","Yes","FM604","W16FM604R9",56.6,"Pre-Fishery",0,1,0
"19539","W16",2016,"Winter","Matanzas River","No","FM26","W16FM26R13",56.6,"Pre-Fishery",0,1,0
"19540","W16",2016,"Winter","Matanzas River","No","FM26","W16FM26R7",56.6,"Pre-Fishery",0,1,0
"19541","W16",2016,"Winter","Matanzas River","No","FM614","W16FM614R5",56.6,"Pre-Fishery",0,1,0
"19542","S15",2015,"Summer","Matanzas River","No","BBNR1","S15BBNR1R4",56.7,"Pre-Fishery",0,1,0
"19543","S15",2015,"Summer","Salt Run","No","SR5","S15SR5R7",56.7,"Pre-Fishery",0,1,0
"19544","S15",2015,"Summer","Tolomato River","Yes","TR3A","S15TR3AR6",56.7,"Pre-Fishery",0,1,0
"19545","S16",2016,"Summer","Matanzas River","Yes","FM125","S16FM125R10",56.7,"Pre-Fishery",0,1,0
"19546","S16",2016,"Summer","Matanzas River","Yes","FM50","S16FM50R12",56.7,"Pre-Fishery",0,1,0
"19547","S16",2016,"Summer","Matanzas River","Yes","FM411","S16FM411R17",56.7,"Pre-Fishery",0,1,0
"19548","S16",2016,"Summer","Matanzas River","Yes","FM494","S16FM494R6",56.7,"Pre-Fishery",0,1,0
"19549","S16",2016,"Summer","Salt Run","No","SR1A","S16SR1R15",56.7,"Pre-Fishery",0,1,0
"19550","S16",2016,"Summer","Salt Run","No","SR60","S16SR60R27",56.7,"Pre-Fishery",0,1,0
"19551","S16",2016,"Summer","Salt Run","Yes","SR41","S16SR41R12",56.7,"Pre-Fishery",0,1,0
"19552","W15",2015,"Winter","Salt Run","Yes","SR3","W15SR3R11",56.7,"Pre-Fishery",0,1,0
"19553","W15",2015,"Winter","Salt Run","Yes","SR3","W15SR3R19",56.7,"Pre-Fishery",0,1,0
"19554","W16",2016,"Winter","Salt Run","No","SR56","W16SR56R9",56.7,"Pre-Fishery",0,1,0
"19555","W16",2016,"Winter","Matanzas River","Yes","FM32","W16FM32R11",56.7,"Pre-Fishery",0,1,0
"19556","W16",2016,"Winter","Tolomato River","No","TR307A","W16TR307AR1",56.7,"Pre-Fishery",0,1,0
"19557","W16",2016,"Winter","Matanzas River","No","FM26","W16FM26R13",56.7,"Pre-Fishery",0,1,0
"19558","W16",2016,"Winter","Matanzas River","No","FM788","W16FM788R2",56.7,"Pre-Fishery",0,1,0
"19559","W16",2016,"Winter","Matanzas River","No","FM788","W16FM788R5",56.7,"Pre-Fishery",0,1,0
"19560","W16",2016,"Winter","Salt Run","No","SR56","W16SR56R14",56.7,"Pre-Fishery",0,1,0
"19561","S15",2015,"Summer","Tolomato River","No","TR7","S15TR7R1",56.8,"Pre-Fishery",0,1,0
"19562","S16",2016,"Summer","Salt Run","No","SR6A","S16SR6R1",56.8,"Pre-Fishery",0,1,0
"19563","S16",2016,"Summer","Salt Run","No","SR6A","S16SR6R1",56.8,"Pre-Fishery",0,1,0
"19564","S16",2016,"Summer","Salt Run","No","SR7A","S16SR7R2",56.8,"Pre-Fishery",0,1,0
"19565","S16",2016,"Summer","Matanzas River","Yes","FM562","S16FM562R1",56.8,"Pre-Fishery",0,1,0
"19566","S16",2016,"Summer","Salt Run","No","SR85","S16SR85R3",56.8,"Pre-Fishery",0,1,0
"19567","W15",2015,"Winter","Tolomato River","Yes","TR3","W15TR3R5",56.8,"Pre-Fishery",0,1,0
"19568","W15",2015,"Winter","Salt Run","No","SR1","W15SR1R2",56.8,"Pre-Fishery",0,1,0
"19569","W16",2016,"Winter","Matanzas River","No","FM631","W16FM631R3",56.8,"Pre-Fishery",0,1,0
"19570","W16",2016,"Winter","Matanzas River","Yes","FM40","W16FM40R43",56.8,"Pre-Fishery",0,1,0
"19571","W16",2016,"Winter","Matanzas River","No","FM23","W16FM23R17",56.8,"Pre-Fishery",0,1,0
"19572","W16",2016,"Winter","Matanzas River","No","FM23","W16FM23R17",56.8,"Pre-Fishery",0,1,0
"19573","W16",2016,"Winter","Tolomato River","No","TR220","W16TR220R10",56.8,"Pre-Fishery",0,1,0
"19574","W16",2016,"Winter","Matanzas River","No","FM31","W16FM31R7",56.8,"Pre-Fishery",0,1,0
"19575","S15",2015,"Summer","Matanzas River","Yes","FM3A","S15FM3R2",56.9,"Pre-Fishery",0,1,0
"19576","S15",2015,"Summer","Salt Run","Yes","SR2","S15SR2R4",56.9,"Pre-Fishery",0,1,0
"19577","S15",2015,"Summer","Tolomato River","No","TR10","S15TR10R0",56.9,"Pre-Fishery",0,1,0
"19578","S16",2016,"Summer","Salt Run","No","SR71","S16SR71R12",56.9,"Pre-Fishery",0,1,0
"19579","S16",2016,"Summer","Matanzas River","Yes","FM373","S16FM373R3",56.9,"Pre-Fishery",0,1,0
"19580","S16",2016,"Summer","Matanzas River","Yes","FM494","S16FM494R6",56.9,"Pre-Fishery",0,1,0
"19581","S16",2016,"Summer","Salt Run","No","SR76","S16SR76R11",56.9,"Pre-Fishery",0,1,0
"19582","W15",2015,"Winter","Matanzas River","Yes","FM1","W15FM1R2",56.9,"Pre-Fishery",0,1,0
"19583","W15",2015,"Winter","Salt Run","Yes","SR6","W15SR6R25",56.9,"Pre-Fishery",0,1,0
"19584","W16",2016,"Winter","Salt Run","Yes","SR66","W16SR66R24",56.9,"Pre-Fishery",0,1,0
"19585","W16",2016,"Winter","Salt Run","Yes","SR66","W16SR66R6",56.9,"Pre-Fishery",0,1,0
"19586","W16",2016,"Winter","Matanzas River","Yes","FM40","W16FM40R43",56.9,"Pre-Fishery",0,1,0
"19587","W16",2016,"Winter","Matanzas River","No","FM24","W16FM24R5",56.9,"Pre-Fishery",0,1,0
"19588","W16",2016,"Winter","Tolomato River","No","TR308","W16TR308RU1",56.9,"Pre-Fishery",0,1,0
"19589","W16",2016,"Winter","Matanzas River","No","FM655","W16FM655R13",56.9,"Pre-Fishery",0,1,0
"19590","W16",2016,"Winter","Matanzas River","No","FM788","W16FM788R4",56.9,"Pre-Fishery",0,1,0
"19591","W16",2016,"Winter","Matanzas River","No","FM788","W16FM788R4",56.9,"Pre-Fishery",0,1,0
"19592","S15",2015,"Summer","Matanzas River","No","BBNR1","S15BBNR1R5",57,"Pre-Fishery",0,1,0
"19593","S15",2015,"Summer","Matanzas River","Yes","FM3A","S15FM3R17",57,"Pre-Fishery",0,1,0
"19594","S15",2015,"Summer","Tolomato River","Yes","TR13","S15TR13R11",57,"Pre-Fishery",0,1,0
"19595","S15",2015,"Summer","Matanzas River","No","BB15A","S15BB15AR16",57,"Pre-Fishery",0,1,0
"19596","S16",2016,"Summer","Matanzas River","Yes","FM125","S16FM125R1",57,"Pre-Fishery",0,1,0
"19597","S16",2016,"Summer","Matanzas River","Yes","FM132","S16FM132R7",57,"Pre-Fishery",0,1,0
"19598","S16",2016,"Summer","Matanzas River","Yes","FM290","S16FM290R7",57,"Pre-Fishery",0,1,0
"19599","S16",2016,"Summer","Salt Run","No","SR7A","S16SR7R5",57,"Pre-Fishery",0,1,0
"19600","S16",2016,"Summer","Salt Run","No","SR76","S16SR76R13",57,"Pre-Fishery",0,1,0
"19601","S16",2016,"Summer","Salt Run","No","SR80","S16SR80R17",57,"Pre-Fishery",0,1,0
"19602","W15",2015,"Winter","Matanzas River","Yes","CO","W15COR17",57,"Pre-Fishery",0,1,0
"19603","W15",2015,"Winter","Matanzas River","Yes","FM3","W15FM3R8",57,"Pre-Fishery",0,1,0
"19604","W15",2015,"Winter","Salt Run","No","SR5","W15SR5R5",57,"Pre-Fishery",0,1,0
"19605","W16",2016,"Winter","Matanzas River","No","FM631","W16FM631R3",57,"Pre-Fishery",0,1,0
"19606","W16",2016,"Winter","Tolomato River","Yes","TR78","W16TR78R5",57,"Pre-Fishery",0,1,0
"19607","W16",2016,"Winter","Matanzas River","No","FM23","W16FM23R15",57,"Pre-Fishery",0,1,0
"19608","W16",2016,"Winter","Salt Run","No","SR57","W16SR57R8",57,"Pre-Fishery",0,1,0
"19609","S15",2015,"Summer","Tolomato River","No","VBNR1","S15VBNR1R6",57.1,"Pre-Fishery",0,1,0
"19610","S15",2015,"Summer","Salt Run","No","SR5","S15SR5R4",57.1,"Pre-Fishery",0,1,0
"19611","S15",2015,"Summer","Tolomato River","Yes","TR2A","S15TR2R7",57.1,"Pre-Fishery",0,1,0
"19612","S15",2015,"Summer","Matanzas River","Yes","CO","S15COR12",57.1,"Pre-Fishery",0,1,0
"19613","S15",2015,"Summer","Matanzas River","Yes","FM4","S15FM4R6",57.1,"Pre-Fishery",0,1,0
"19614","S16",2016,"Summer","Salt Run","No","SR70","S16SR70R3",57.1,"Pre-Fishery",0,1,0
"19615","S16",2016,"Summer","Tolomato River","No","TR209A","S16TR209R35",57.1,"Pre-Fishery",0,1,0
"19616","S16",2016,"Summer","Salt Run","Yes","SR22","S16SR22R1",57.1,"Pre-Fishery",0,1,0
"19617","S16",2016,"Summer","Matanzas River","Yes","FM411","S16FM411R15",57.1,"Pre-Fishery",0,1,0
"19618","S16",2016,"Summer","Salt Run","Yes","SR41","S16SR41R38",57.1,"Pre-Fishery",0,1,0
"19619","S16",2016,"Summer","Salt Run","No","SR85","S16SR85R23",57.1,"Pre-Fishery",0,1,0
"19620","S16",2016,"Summer","Salt Run","No","SR86","S16SR86R17",57.1,"Pre-Fishery",0,1,0
"19621","W15",2015,"Winter","Salt Run","No","SR1","W15SR1R1",57.1,"Pre-Fishery",0,1,0
"19622","W16",2016,"Winter","Salt Run","No","SR56","W16SR56R5",57.1,"Pre-Fishery",0,1,0
"19623","W16",2016,"Winter","Matanzas River","Yes","FM40","W16FM40R1",57.1,"Pre-Fishery",0,1,0
"19624","W16",2016,"Winter","Matanzas River","Yes","FM40","W16FM40R37",57.1,"Pre-Fishery",0,1,0
"19625","W16",2016,"Winter","Matanzas River","Yes","FM32","W16FM32R11",57.1,"Pre-Fishery",0,1,0
"19626","W16",2016,"Winter","Matanzas River","Yes","FM77","W16FM77R4",57.1,"Pre-Fishery",0,1,0
"19627","W16",2016,"Winter","Matanzas River","No","FM24","W16FM24R32",57.1,"Pre-Fishery",0,1,0
"19628","W16",2016,"Winter","Matanzas River","Yes","FM604","W16FM604R9",57.1,"Pre-Fishery",0,1,0
"19629","W16",2016,"Winter","Matanzas River","No","FM31","W16FM31R20",57.1,"Pre-Fishery",0,1,0
"19630","S15",2015,"Summer","Matanzas River","No","FMNR6","S15FMNR6R1",57.2,"Pre-Fishery",0,1,0
"19631","S15",2015,"Summer","Matanzas River","No","FMNR6","S15FMNR6R2",57.2,"Pre-Fishery",0,1,0
"19632","S15",2015,"Summer","Matanzas River","Yes","FM4","S15FM4R6",57.2,"Pre-Fishery",0,1,0
"19633","S16",2016,"Summer","Matanzas River","Yes","FM125","S16FM125R10",57.2,"Pre-Fishery",0,1,0
"19634","S16",2016,"Summer","Matanzas River","Yes","FM125","S16FM125R10",57.2,"Pre-Fishery",0,1,0
"19635","S16",2016,"Summer","Matanzas River","Yes","FM373","S16FM373R5",57.2,"Pre-Fishery",0,1,0
"19636","S16",2016,"Summer","Matanzas River","Yes","FM368","S16FM368R9",57.2,"Pre-Fishery",0,1,0
"19637","S16",2016,"Summer","Matanzas River","Yes","FM562","S16FM562R1",57.2,"Pre-Fishery",0,1,0
"19638","S16",2016,"Summer","Salt Run","Yes","SR38","S16SR38R0",57.2,"Pre-Fishery",0,1,0
"19639","S16",2016,"Summer","Salt Run","No","SR86","S16SR86R25",57.2,"Pre-Fishery",0,1,0
"19640","W15",2015,"Winter","Salt Run","Yes","SR2","W15SR2R21",57.2,"Pre-Fishery",0,1,0
"19641","W15",2015,"Winter","Salt Run","No","SR8","W15SR8R17",57.2,"Pre-Fishery",0,1,0
"19642","W15",2015,"Winter","Salt Run","Yes","SR6","W15SR6R25",57.2,"Pre-Fishery",0,1,0
"19643","W15",2015,"Winter","Tolomato River","No","TR3","W15TR3R10",57.2,"Pre-Fishery",0,1,0
"19644","W16",2016,"Winter","Salt Run","Yes","SR30","W16SR30R13",57.2,"Pre-Fishery",0,1,0
"19645","W16",2016,"Winter","Salt Run","Yes","SR30","W16SR30R8",57.2,"Pre-Fishery",0,1,0
"19646","W16",2016,"Winter","Tolomato River","Yes","TR78","W16TR78R6",57.2,"Pre-Fishery",0,1,0
"19647","W16",2016,"Winter","Matanzas River","Yes","FM32","W16FM32R11",57.2,"Pre-Fishery",0,1,0
"19648","W16",2016,"Winter","Matanzas River","No","FM23","W16FM23R17",57.2,"Pre-Fishery",0,1,0
"19649","W16",2016,"Winter","Tolomato River","No","TR308","W16TR308RU1",57.2,"Pre-Fishery",0,1,0
"19650","S15",2015,"Summer","Matanzas River","No","MC1","S15MC1R4",57.3,"Pre-Fishery",0,1,0
"19651","S15",2015,"Summer","Salt Run","No","SR10","S15SR10R17",57.3,"Pre-Fishery",0,1,0
"19652","S15",2015,"Summer","Salt Run","Yes","SR2","S15SR2R24",57.3,"Pre-Fishery",0,1,0
"19653","S15",2015,"Summer","Tolomato River","No","TR7","S15TR7R1",57.3,"Pre-Fishery",0,1,0
"19654","S16",2016,"Summer","Matanzas River","Yes","FM50","S16FM50R1",57.3,"Pre-Fishery",0,1,0
"19655","S16",2016,"Summer","Matanzas River","Yes","FM50","S16FM50R1",57.3,"Pre-Fishery",0,1,0
"19656","S16",2016,"Summer","Matanzas River","Yes","FM390","S16FM390R4",57.3,"Pre-Fishery",0,1,0
"19657","S16",2016,"Summer","Salt Run","No","SR1A","S16SR1R9",57.3,"Pre-Fishery",0,1,0
"19658","W15",2015,"Winter","Matanzas River","Yes","FM1","W15FM1R15",57.3,"Pre-Fishery",0,1,0
"19659","W15",2015,"Winter","Matanzas River","Yes","FM1","W15FM1R6",57.3,"Pre-Fishery",0,1,0
"19660","W16",2016,"Winter","Matanzas River","Yes","FM79","W16FM79R18",57.3,"Pre-Fishery",0,1,0
"19661","W16",2016,"Winter","Matanzas River","Yes","FM77","W16FM77R4",57.3,"Pre-Fishery",0,1,0
"19662","W16",2016,"Winter","Matanzas River","No","FM23","W16FM23R17",57.3,"Pre-Fishery",0,1,0
